박지민,삼성SDS,data_613,1049446,음성데이터,AI스피커,수정,20180420,,,,,,
차시루,한국개발연구원,data_291,1614463,건강데이터,AI스피커,수정,20171104,,,,,,
박진우,NHN,data_169,1265714,위치데이터,T머니,수정,20180128,,,,,,
김연경,한국연구재단,data_509,1232191,위치데이터,삼성페이,수정,20170223,,,,,,
김연경,국립중앙의료원,data_522,1255590,의료데이터,페이션트모니터,수정,20180109,,,,,,
김칫국,국민건강보험공단,data_237,1621551,위치데이터,레일플러스,수정,20161101,,,,,,
한아름,한국연구재단,data_215,1006175,음성데이터,스마트워치,수정,20181019,,,,,,
신유나,NHN,data_864,1139290,의료데이터,AI스피커,수정,20160113,,,,,,
하인성,안랩,data_801,1555056,건강데이터,스마트워치,수정,20180903,,,,,,
이태민,국립중앙의료원,data_917,1365229,의료데이터,AI스피커,수정,20180331,,,,,,
안소희,숙명여자대학교,data_305,1422978,건강데이터,스마트워치,수정,20170109,,,,,,
김지우,상명대학교,data_696,1617703,건강데이터,AI스피커,수정,20160503,,,,,,
정은아,한국인터넷진흥원,data_184,1731214,음성데이터,AI스피커,수정,20160514,,,,,,
이채연,상명대학교,data_530,1192705,의료데이터,AI스피커,수정,20170304,,,,,,
민경아,정보통신산업진흥원,data_343,1533030,음성데이터,스마트워치,수정,20180130,,,,,,
한아름,한국과학기술정보연구원,data_754,1035394,건강데이터,AI스피커,수정,20180619,,,,,,
정다솔,건강보험심사평가원,data_918,1048615,의료데이터,스마트워치,수정,20180330,,,,,,
차시루,한국보건산업진흥원,data_750,1546918,음성데이터,AI스피커,수정,20161208,,,,,,
이연희,정보통신산업진흥원,data_205,1997088,건강데이터,AI스피커,수정,20161112,,,,,,
정윤오,NHN,data_515,1835291,위치데이터,캐시비,수정,20170331,,,,,,
유정연,CJ올리브네트웍스,data_340,1308286,건강데이터,스마트워치,수정,20180309,,,,,,
김영주,한국인터넷진흥원,data_714,1979191,음성데이터,스마트워치,수정,20180204,,,,,,
안지영,NHN,data_301,1815719,의료데이터,AI스피커,수정,20180318,,,,,,
임찬민,정보통신산업진흥원,data_875,1417348,음성데이터,AI스피커,수정,20170601,,,,,,
송가인,대한법률구조공단,data_213,1912552,음성데이터,AI스피커,수정,20171019,,,,,,
오세훈,한국보건산업진흥원,data_623,1162144,건강데이터,AI스피커,수정,20180809,,,,,,
박은태,NHN,data_642,1064354,음성데이터,AI스피커,수정,20170127,,,,,,
윤소호,숙명여자대학교,data_952,1309906,의료데이터,AI스피커,수정,20180425,,,,,,
차준호,국민건강보험공단,data_313,1426091,의료데이터,스마트워치,수정,20160929,,,,,,
이주연,SK텔레콤,data_718,1467150,위치데이터,캐시비,수정,20170610,,,,,,
장보라,삼성SDS,data_719,1043220,음성데이터,AI스피커,수정,20160518,,,,,,
서가영,숙명여자대학교,data_517,1448559,의료데이터,AI스피커,수정,20170710,,,,,,
김연경,한국연구재단,data_645,1690390,건강데이터,스마트워치,수정,20170826,,,,,,
김태형,삼성SDS,data_100,1799438,음성데이터,스마트워치,수정,20160630,,,,,,
김윤석,AWS,data_843,1259302,의료데이터,스마트워치,수정,20160924,,,,,,
권은택,건강보험심사평가원,data_635,1875853,의료데이터,페이션트모니터,수정,20171204,,,,,,
배유빈,국민건강보험공단,data_875,1749709,건강데이터,스마트워치,수정,20161009,,,,,,
배주현,고려대학교,data_667,1210766,음성데이터,스마트워치,수정,20181017,,,,,,
김윤석,한국개발연구원,data_255,1627592,음성데이터,스마트워치,수정,20180115,,,,,,
백인호,지하철공사,data_750,1592002,의료데이터,AI스피커,수정,20180903,,,,,,
양유정,정보통신산업진흥원,data_643,1946629,음성데이터,스마트워치,수정,20160211,,,,,,
김준면,한국과학기술정보연구원,data_781,1352190,의료데이터,스마트워치,수정,20180308,,,,,,
박지민,숙명여자대학교,data_537,1267483,음성데이터,스마트워치,수정,20170306,,,,,,
서영호,SK텔레콤,data_180,1584515,음성데이터,스마트워치,수정,20170225,,,,,,
이규형,NHN,data_167,1265910,위치데이터,캐시비,수정,20160701,,,,,,
곽은진,숙명여자대학교,data_200,1678918,위치데이터,삼성페이,수정,20160921,,,,,,
한아름,CJ올리브네트웍스,data_993,1616969,의료데이터,스마트워치,수정,20160903,,,,,,
서지수,한국연구재단,data_956,1558888,건강데이터,스마트워치,수정,20180622,,,,,,
서가영,한국데이터진흥원,data_341,1546768,음성데이터,스마트워치,수정,20170904,,,,,,
한아름,안랩,data_941,1573447,건강데이터,스마트워치,수정,20171206,,,,,,
김지우,삼성SDS,data_518,1157762,음성데이터,AI스피커,수정,20160327,,,,,,
도경수,CJ올리브네트웍스,data_519,1455555,의료데이터,스마트워치,수정,20161216,,,,,,
이규형,국립중앙의료원,data_731,1214266,의료데이터,AI스피커,수정,20161223,,,,,,
이재균,NHN,data_260,1709908,건강데이터,스마트워치,수정,20170805,,,,,,
차준호,안랩,data_541,1160711,음성데이터,스마트워치,수정,20170916,,,,,,
권보아,삼성SDS,data_150,1935422,건강데이터,스마트워치,수정,20160214,,,,,,
박은태,한국데이터진흥원,data_667,1891351,음성데이터,스마트워치,수정,20161023,,,,,,
정예인,국민건강보험공단,data_858,1283620,음성데이터,스마트워치,수정,20180330,,,,,,
신유나,CJ올리브네트웍스,data_651,1201075,음성데이터,AI스피커,수정,20180419,,,,,,
김다현,상명대학교,data_194,1676087,의료데이터,스마트워치,수정,20180508,,,,,,
차준호,정보통신산업진흥원,data_459,1352391,건강데이터,AI스피커,수정,20160609,,,,,,
강미나,한국데이터진흥원,data_731,1712838,음성데이터,스마트워치,수정,20180409,,,,,,
문태일,상명대학교,data_866,1401342,음성데이터,스마트워치,수정,20160318,,,,,,
안지영,대한법률구조공단,data_229,1133053,음성데이터,스마트워치,수정,20160102,,,,,,
이지혜,국민건강보험공단,data_281,1924321,의료데이터,AI스피커,수정,20171130,,,,,,
이지호,SK텔레콤,data_963,1627760,건강데이터,스마트워치,수정,20180819,,,,,,
김칫국,SK텔레콤,data_362,1906470,위치데이터,삼성페이,수정,20170224,,,,,,
김윤석,한국과학기술정보연구원,data_668,1149728,의료데이터,스마트워치,수정,20170420,,,,,,
박수영,한국과학기술정보연구원,data_398,1631684,건강데이터,AI스피커,수정,20160807,,,,,,
이지호,건강보험심사평가원,data_519,1348407,위치데이터,삼성페이,수정,20171212,,,,,,
이진기,한국보건산업진흥원,data_646,1496782,위치데이터,레일플러스,수정,20160629,,,,,,
이규형,지하철공사,data_616,1769450,음성데이터,스마트워치,수정,20180316,,,,,,
김소정,안랩,data_843,1563549,건강데이터,AI스피커,수정,20171130,,,,,,
안지영,안랩,data_455,1412597,음성데이터,스마트워치,수정,20170424,,,,,,
박지민,상명대학교,data_582,1062081,의료데이터,AI스피커,수정,20180423,,,,,,
정윤오,한국데이터진흥원,data_958,1720363,위치데이터,삼성페이,수정,20170506,,,,,,
김영주,대한법률구조공단,data_470,1962348,건강데이터,AI스피커,수정,20170829,,,,,,
안지영,한국연구재단,data_663,1975528,위치데이터,삼성페이,수정,20160225,,,,,,
김성규,고려대학교,data_778,1769832,위치데이터,T머니,수정,20171223,,,,,,
손채영,삼성SDS,data_358,1693611,위치데이터,레일플러스,수정,20170521,,,,,,
이주연,숙명여자대학교,data_638,1046495,음성데이터,AI스피커,수정,20160401,,,,,,
서민지,숙명여자대학교,data_204,1686759,위치데이터,레일플러스,수정,20181202,,,,,,
권은택,한국보건산업진흥원,data_223,1910852,음성데이터,스마트워치,수정,20180607,,,,,,
이진기,한국보건산업진흥원,data_200,1335890,음성데이터,AI스피커,수정,20170208,,,,,,
이재인,한국보건산업진흥원,data_671,1161889,음성데이터,스마트워치,수정,20160118,,,,,,
황민현,한국과학기술정보연구원,data_938,1244541,건강데이터,스마트워치,수정,20161209,,,,,,
곽은진,건강보험심사평가원,data_385,1607429,위치데이터,T머니,수정,20160301,,,,,,
이수현,한국과학기술정보연구원,data_760,1213672,의료데이터,스마트워치,수정,20180914,,,,,,
이주연,국민건강보험공단,data_725,1908663,위치데이터,T머니,수정,20160314,,,,,,
황민현,NHN,data_290,1771548,건강데이터,스마트워치,수정,20170320,,,,,,
남도일,SK텔레콤,data_742,1536045,위치데이터,삼성페이,수정,20170601,,,,,,
유지애,국민건강보험공단,data_645,1727899,위치데이터,T머니,수정,20180218,,,,,,
김성규,고려대학교,data_932,1684628,음성데이터,AI스피커,수정,20161108,,,,,,
임나연,고려대학교,data_972,1993795,위치데이터,삼성페이,수정,20160513,,,,,,
강한나,한국보건산업진흥원,data_940,1184228,위치데이터,레일플러스,수정,20160417,,,,,,
임윤아,국립중앙의료원,data_120,1371610,의료데이터,AI스피커,수정,20180318,,,,,,
박은태,AWS,data_412,1401994,음성데이터,스마트워치,수정,20180723,,,,,,
박진우,삼성SDS,data_631,1885942,음성데이터,AI스피커,수정,20180507,,,,,,
이재균,CJ올리브네트웍스,data_304,1699019,의료데이터,AI스피커,수정,20180223,,,,,,
임소윤,숙명여자대학교,data_661,1802606,건강데이터,스마트워치,수정,20160316,,,,,,
이지효,삼성SDS,data_784,1878417,의료데이터,스마트워치,수정,20161103,,,,,,
김연경,SK텔레콤,data_408,1700090,음성데이터,AI스피커,수정,20160216,,,,,,
강한나,국민건강보험공단,data_477,1496122,의료데이터,AI스피커,수정,20180125,,,,,,
정은비,과학기술정책연구원,data_194,1527485,의료데이터,스마트워치,수정,20170720,,,,,,
이규형,한국개발연구원,data_604,1672449,건강데이터,AI스피커,수정,20171006,,,,,,
임소윤,한국연구재단,data_100,1324732,위치데이터,레일플러스,수정,20180214,,,,,,
강민희,정보통신산업진흥원,data_220,1105150,건강데이터,AI스피커,수정,20160827,,,,,,
김영주,과학기술정책연구원,data_371,1949200,음성데이터,스마트워치,수정,20170512,,,,,,
서민지,AWS,data_453,1312665,건강데이터,AI스피커,수정,20171208,,,,,,
황민현,과학기술정책연구원,data_445,1445154,음성데이터,스마트워치,수정,20160813,,,,,,
김소정,SK텔레콤,data_769,1584999,건강데이터,스마트워치,수정,20160831,,,,,,
장보라,과학기술정책연구원,data_899,1916307,의료데이터,AI스피커,수정,20160617,,,,,,
김지우,정보통신산업진흥원,data_738,1908455,위치데이터,삼성페이,수정,20170906,,,,,,
권보아,과학기술정책연구원,data_697,1360974,건강데이터,AI스피커,수정,20180306,,,,,,
김민규,정보통신산업진흥원,data_128,1238046,음성데이터,AI스피커,수정,20180405,,,,,,
김연경,CJ올리브네트웍스,data_334,1521463,건강데이터,스마트워치,수정,20170905,,,,,,
김윤석,숙명여자대학교,data_766,1619686,음성데이터,AI스피커,수정,20170212,,,,,,
박수영,AWS,data_825,1879188,위치데이터,레일플러스,수정,20160102,,,,,,
유정연,한국연구재단,data_146,1092498,의료데이터,페이션트모니터,수정,20171128,,,,,,
강한나,한국인터넷진흥원,data_868,1268339,건강데이터,AI스피커,수정,20180609,,,,,,
윤소호,대한법률구조공단,data_236,1169800,의료데이터,스마트워치,수정,20170712,,,,,,
최민호,정보통신산업진흥원,data_928,1943911,음성데이터,AI스피커,수정,20180312,,,,,,
최민호,한국개발연구원,data_117,1006093,음성데이터,AI스피커,수정,20170323,,,,,,
이연희,한국개발연구원,data_791,1492091,위치데이터,T머니,수정,20170324,,,,,,
김윤석,국민건강보험공단,data_693,1246576,위치데이터,캐시비,수정,20180529,,,,,,
최민호,한국인터넷진흥원,data_526,1133886,위치데이터,캐시비,수정,20180611,,,,,,
우진주,삼성SDS,data_494,1425309,음성데이터,스마트워치,수정,20180307,,,,,,
이규형,삼성SDS,data_105,1527481,건강데이터,AI스피커,수정,20181109,,,,,,
백인호,한국개발연구원,data_941,1589362,건강데이터,스마트워치,수정,20170727,,,,,,
이수현,과학기술정책연구원,data_872,1614784,음성데이터,AI스피커,수정,20170515,,,,,,
손채영,한국연구재단,data_338,1298881,음성데이터,AI스피커,수정,20170307,,,,,,
배주현,한국보건산업진흥원,data_187,1352303,위치데이터,캐시비,수정,20180906,,,,,,
이지혜,국립중앙의료원,data_299,1698508,건강데이터,AI스피커,수정,20160216,,,,,,
유시아,CJ올리브네트웍스,data_981,1889258,위치데이터,캐시비,수정,20171209,,,,,,
이치훈,SK텔레콤,data_658,1908972,의료데이터,스마트워치,수정,20170130,,,,,,
한아름,CJ올리브네트웍스,data_844,1564552,음성데이터,AI스피커,수정,20180918,,,,,,
백인호,건강보험심사평가원,data_110,1807717,위치데이터,캐시비,수정,20161113,,,,,,
이민형,NHN,data_567,1169055,음성데이터,스마트워치,수정,20180606,,,,,,
김다현,삼성SDS,data_243,1796222,음성데이터,AI스피커,수정,20161224,,,,,,
하인성,상명대학교,data_407,1075348,의료데이터,페이션트모니터,수정,20170528,,,,,,
김성규,한국연구재단,data_537,1492826,위치데이터,레일플러스,수정,20181208,,,,,,
김민규,국립중앙의료원,data_255,1007093,위치데이터,캐시비,수정,20160326,,,,,,
정예인,CJ올리브네트웍스,data_639,1054531,건강데이터,스마트워치,수정,20181229,,,,,,
김지우,NHN,data_776,1176870,의료데이터,AI스피커,수정,20180824,,,,,,
오세훈,SK텔레콤,data_254,1732841,위치데이터,레일플러스,수정,20160701,,,,,,
문태일,지하철공사,data_982,1337952,음성데이터,AI스피커,수정,20170114,,,,,,
전소연,국립중앙의료원,data_447,1433258,음성데이터,AI스피커,수정,20160202,,,,,,
하인성,안랩,data_523,1901194,건강데이터,스마트워치,수정,20170926,,,,,,
백인호,CJ올리브네트웍스,data_387,1852435,건강데이터,스마트워치,수정,20170214,,,,,,
윤정한,한국개발연구원,data_153,1147297,위치데이터,T머니,수정,20170603,,,,,,
임윤아,지하철공사,data_626,1150793,위치데이터,캐시비,수정,20170914,,,,,,
임윤아,건강보험심사평가원,data_407,1681143,건강데이터,AI스피커,수정,20161210,,,,,,
이재균,SK텔레콤,data_515,1221171,건강데이터,AI스피커,수정,20180226,,,,,,
도경수,한국연구재단,data_378,1484000,건강데이터,스마트워치,수정,20181110,,,,,,
임찬민,삼성SDS,data_192,1708611,위치데이터,레일플러스,수정,20171022,,,,,,
오세훈,과학기술정책연구원,data_277,1013205,위치데이터,T머니,수정,20160219,,,,,,
정예인,한국개발연구원,data_190,1869887,의료데이터,AI스피커,수정,20170805,,,,,,
권은택,국립중앙의료원,data_735,1822363,위치데이터,캐시비,수정,20170310,,,,,,
민윤기,SK텔레콤,data_846,1410020,음성데이터,스마트워치,수정,20160605,,,,,,
이동혁,국민건강보험공단,data_421,1823539,위치데이터,캐시비,수정,20170307,,,,,,
황민현,지하철공사,data_392,1392757,음성데이터,AI스피커,수정,20170105,,,,,,
안지영,한국개발연구원,data_705,1584139,의료데이터,AI스피커,수정,20161128,,,,,,
이채연,고려대학교,data_352,1569386,위치데이터,삼성페이,수정,20160128,,,,,,
서민지,대한법률구조공단,data_768,1955944,건강데이터,스마트워치,수정,20180421,,,,,,
최민호,안랩,data_298,1514423,건강데이터,AI스피커,수정,20170925,,,,,,
남도일,국민건강보험공단,data_142,1560614,건강데이터,AI스피커,수정,20160624,,,,,,
이연희,AWS,data_916,1414036,건강데이터,AI스피커,수정,20160621,,,,,,
백인호,과학기술정책연구원,data_794,1428670,건강데이터,AI스피커,수정,20181031,,,,,,
박수영,CJ올리브네트웍스,data_510,1588230,건강데이터,스마트워치,수정,20160211,,,,,,
장보라,상명대학교,data_573,1191785,건강데이터,AI스피커,수정,20170514,,,,,,
백인호,한국개발연구원,data_800,1937489,의료데이터,스마트워치,수정,20180123,,,,,,
임찬민,한국인터넷진흥원,data_711,1486503,건강데이터,AI스피커,수정,20160505,,,,,,
권보아,SK텔레콤,data_765,1946049,음성데이터,AI스피커,수정,20180427,,,,,,
박지민,SK텔레콤,data_805,1873355,음성데이터,스마트워치,수정,20170702,,,,,,
이지혜,한국인터넷진흥원,data_200,1139936,건강데이터,AI스피커,수정,20170614,,,,,,
민윤기,한국연구재단,data_983,1961356,건강데이터,스마트워치,수정,20181008,,,,,,
고은성,상명대학교,data_210,1100259,음성데이터,스마트워치,수정,20180208,,,,,,
강아영,안랩,data_999,1876979,위치데이터,캐시비,수정,20180516,,,,,,
백인호,한국인터넷진흥원,data_270,1941805,건강데이터,스마트워치,수정,20160625,,,,,,
김연경,지하철공사,data_797,1774649,건강데이터,AI스피커,수정,20161202,,,,,,
서영호,정보통신산업진흥원,data_1000,1245392,의료데이터,스마트워치,수정,20181228,,,,,,
김민석,국민건강보험공단,data_678,1828041,위치데이터,캐시비,수정,20161128,,,,,,
김지우,SK텔레콤,data_613,1904787,위치데이터,캐시비,수정,20170516,,,,,,
유시아,상명대학교,data_530,1724634,의료데이터,AI스피커,수정,20181125,,,,,,
안지영,과학기술정책연구원,data_961,1190819,건강데이터,AI스피커,수정,20181014,,,,,,
하재우,한국과학기술정보연구원,data_856,1491434,음성데이터,스마트워치,수정,20160322,,,,,,
서민지,대한법률구조공단,data_591,1808103,위치데이터,캐시비,수정,20170604,,,,,,
정예인,한국개발연구원,data_716,1268959,건강데이터,AI스피커,수정,20181011,,,,,,
오세훈,한국보건산업진흥원,data_716,1749638,음성데이터,AI스피커,수정,20170221,,,,,,
서영호,AWS,data_369,1668035,의료데이터,페이션트모니터,수정,20180505,,,,,,
차준호,SK텔레콤,data_532,1884086,위치데이터,T머니,수정,20171030,,,,,,
이수현,고려대학교,data_432,1471008,음성데이터,스마트워치,수정,20160629,,,,,,
강미나,NHN,data_295,1734034,건강데이터,스마트워치,수정,20180403,,,,,,
최서연,SK텔레콤,data_386,1129923,음성데이터,스마트워치,수정,20160718,,,,,,
임소윤,안랩,data_152,1020237,의료데이터,스마트워치,수정,20180723,,,,,,
배주현,AWS,data_424,1156997,위치데이터,삼성페이,수정,20161020,,,,,,
김태형,상명대학교,data_528,1069233,음성데이터,AI스피커,수정,20171030,,,,,,
김소정,한국개발연구원,data_424,1512535,건강데이터,AI스피커,수정,20180216,,,,,,
이태민,국민건강보험공단,data_333,1318990,건강데이터,스마트워치,수정,20180905,,,,,,
차시루,국민건강보험공단,data_855,1409897,의료데이터,페이션트모니터,수정,20160531,,,,,,
김소정,지하철공사,data_752,1652494,위치데이터,삼성페이,수정,20180609,,,,,,
이주연,한국연구재단,data_602,1519774,음성데이터,AI스피커,수정,20161218,,,,,,
김준면,건강보험심사평가원,data_674,1841330,의료데이터,AI스피커,수정,20181018,,,,,,
임윤아,CJ올리브네트웍스,data_825,1735983,위치데이터,T머니,수정,20170728,,,,,,
이채연,안랩,data_301,1652109,위치데이터,레일플러스,수정,20160801,,,,,,
윤정한,과학기술정책연구원,data_178,1772970,의료데이터,AI스피커,수정,20160202,,,,,,
박수영,SK텔레콤,data_681,1247588,음성데이터,스마트워치,수정,20170531,,,,,,
정다솔,숙명여자대학교,data_884,1931947,건강데이터,AI스피커,수정,20160325,,,,,,
민윤기,과학기술정책연구원,data_642,1498422,건강데이터,AI스피커,수정,20161123,,,,,,
채수빈,고려대학교,data_996,1950490,건강데이터,스마트워치,수정,20170302,,,,,,
신유나,상명대학교,data_113,1845799,위치데이터,캐시비,수정,20170319,,,,,,
정휘인,국립중앙의료원,data_212,1471908,의료데이터,스마트워치,수정,20180613,,,,,,
김다현,한국데이터진흥원,data_133,1577876,건강데이터,스마트워치,수정,20171106,,,,,,
이지호,건강보험심사평가원,data_399,1014960,위치데이터,삼성페이,수정,20171029,,,,,,
이동혁,NHN,data_683,1307400,의료데이터,스마트워치,수정,20180120,,,,,,
정윤오,건강보험심사평가원,data_814,1865300,의료데이터,AI스피커,수정,20170507,,,,,,
서가영,CJ올리브네트웍스,data_833,1696452,위치데이터,캐시비,수정,20180623,,,,,,
이지호,고려대학교,data_232,1783683,음성데이터,스마트워치,수정,20180529,,,,,,
정다솔,지하철공사,data_881,1838889,음성데이터,스마트워치,수정,20180626,,,,,,
최서연,숙명여자대학교,data_482,1066414,의료데이터,페이션트모니터,수정,20160426,,,,,,
고은성,국민건강보험공단,data_112,1841263,위치데이터,레일플러스,수정,20170910,,,,,,
이지효,고려대학교,data_937,1292436,위치데이터,레일플러스,수정,20181127,,,,,,
채수빈,숙명여자대학교,data_431,1007845,위치데이터,레일플러스,수정,20160717,,,,,,
권보아,정보통신산업진흥원,data_379,1780977,음성데이터,AI스피커,수정,20180912,,,,,,
한아름,상명대학교,data_798,1934145,건강데이터,스마트워치,수정,20160611,,,,,,
이치훈,지하철공사,data_684,1410102,음성데이터,스마트워치,수정,20160618,,,,,,
이동혁,안랩,data_577,1653031,의료데이터,AI스피커,수정,20171008,,,,,,
정은아,국립중앙의료원,data_916,1540339,건강데이터,AI스피커,수정,20170317,,,,,,
전소연,한국연구재단,data_310,1306992,의료데이터,스마트워치,수정,20170404,,,,,,
정은아,숙명여자대학교,data_237,1873922,음성데이터,AI스피커,수정,20180712,,,,,,
한아름,과학기술정책연구원,data_561,1363874,의료데이터,스마트워치,수정,20160903,,,,,,
박진우,AWS,data_273,1678791,위치데이터,삼성페이,수정,20171222,,,,,,
신유나,SK텔레콤,data_370,1374974,위치데이터,삼성페이,수정,20180716,,,,,,
우진주,AWS,data_782,1412247,위치데이터,삼성페이,수정,20180318,,,,,,
윤정한,한국과학기술정보연구원,data_316,1881444,의료데이터,AI스피커,수정,20170129,,,,,,
정휘인,CJ올리브네트웍스,data_590,1140370,음성데이터,AI스피커,수정,20160326,,,,,,
안지영,건강보험심사평가원,data_992,1391271,건강데이터,스마트워치,수정,20160507,,,,,,
최서연,국민건강보험공단,data_500,1862875,건강데이터,AI스피커,수정,20170608,,,,,,
이지혜,한국데이터진흥원,data_689,1275580,의료데이터,스마트워치,수정,20160113,,,,,,
김소정,국민건강보험공단,data_519,1219587,음성데이터,AI스피커,수정,20160115,,,,,,
손채영,한국개발연구원,data_194,1302614,의료데이터,페이션트모니터,수정,20161121,,,,,,
민경아,한국과학기술정보연구원,data_756,1485932,위치데이터,캐시비,수정,20160217,,,,,,
임소윤,대한법률구조공단,data_446,1749102,음성데이터,AI스피커,수정,20180818,,,,,,
이수현,과학기술정책연구원,data_477,1867528,위치데이터,삼성페이,수정,20171227,,,,,,
곽은진,고려대학교,data_700,1254467,음성데이터,AI스피커,수정,20160218,,,,,,
이지호,AWS,data_249,1888713,건강데이터,AI스피커,수정,20160714,,,,,,
김영주,AWS,data_938,1596938,음성데이터,스마트워치,수정,20170109,,,,,,
박지민,한국연구재단,data_975,1721668,건강데이터,스마트워치,수정,20161006,,,,,,
송가인,SK텔레콤,data_159,1219999,위치데이터,T머니,수정,20180622,,,,,,
권보아,지하철공사,data_206,1061511,위치데이터,T머니,수정,20160212,,,,,,
우진주,과학기술정책연구원,data_993,1772512,의료데이터,스마트워치,수정,20170427,,,,,,
백인호,한국개발연구원,data_233,1623558,의료데이터,페이션트모니터,수정,20180809,,,,,,
유시아,AWS,data_129,1859135,의료데이터,AI스피커,수정,20161107,,,,,,
이태민,국민건강보험공단,data_678,1547275,음성데이터,AI스피커,수정,20180728,,,,,,
김민규,한국보건산업진흥원,data_434,1779088,음성데이터,스마트워치,수정,20180427,,,,,,
서지수,한국데이터진흥원,data_885,1763275,위치데이터,삼성페이,수정,20160512,,,,,,
이재인,한국보건산업진흥원,data_877,1152669,의료데이터,AI스피커,수정,20170813,,,,,,
한아름,SK텔레콤,data_702,1429086,건강데이터,AI스피커,수정,20180220,,,,,,
임나연,과학기술정책연구원,data_400,1262833,건강데이터,스마트워치,수정,20181028,,,,,,
하인성,SK텔레콤,data_946,1175805,건강데이터,AI스피커,수정,20170407,,,,,,
송가인,CJ올리브네트웍스,data_309,1843852,음성데이터,스마트워치,수정,20160204,,,,,,
신유나,대한법률구조공단,data_931,1631704,위치데이터,삼성페이,수정,20161215,,,,,,
김준면,한국보건산업진흥원,data_930,1052836,음성데이터,AI스피커,수정,20161030,,,,,,
김현민,고려대학교,data_193,1180738,위치데이터,레일플러스,수정,20160818,,,,,,
권보아,과학기술정책연구원,data_194,1969759,위치데이터,레일플러스,수정,20170603,,,,,,
권은택,국민건강보험공단,data_811,1074460,의료데이터,AI스피커,수정,20160318,,,,,,
곽은진,안랩,data_513,1796909,음성데이터,스마트워치,수정,20180204,,,,,,
전소연,국민건강보험공단,data_672,1016610,의료데이터,스마트워치,수정,20180629,,,,,,
박은태,AWS,data_146,1341036,건강데이터,AI스피커,수정,20180418,,,,,,
강한나,CJ올리브네트웍스,data_573,1772140,건강데이터,AI스피커,수정,20170221,,,,,,
서영호,한국인터넷진흥원,data_512,1027972,의료데이터,스마트워치,수정,20180828,,,,,,
도경수,숙명여자대학교,data_708,1294097,음성데이터,스마트워치,수정,20160729,,,,,,
임윤아,AWS,data_673,1140946,위치데이터,레일플러스,수정,20160926,,,,,,
이규형,국립중앙의료원,data_120,1027719,위치데이터,T머니,수정,20170420,,,,,,
고은성,한국보건산업진흥원,data_923,1163298,의료데이터,AI스피커,수정,20170614,,,,,,
유지애,한국연구재단,data_388,1826881,음성데이터,AI스피커,수정,20170213,,,,,,
서영호,숙명여자대학교,data_862,1019286,음성데이터,스마트워치,수정,20170127,,,,,,
김연경,한국데이터진흥원,data_464,1575782,음성데이터,스마트워치,수정,20160914,,,,,,
이주연,한국인터넷진흥원,data_113,1797621,위치데이터,삼성페이,수정,20180312,,,,,,
민경아,한국연구재단,data_298,1264823,위치데이터,삼성페이,수정,20170930,,,,,,
이진기,CJ올리브네트웍스,data_760,1622683,의료데이터,스마트워치,수정,20171207,,,,,,
서지수,한국인터넷진흥원,data_571,1667741,위치데이터,T머니,수정,20170817,,,,,,
김영주,NHN,data_330,1587059,음성데이터,AI스피커,수정,20160820,,,,,,
차준호,삼성SDS,data_458,1431895,건강데이터,AI스피커,수정,20180310,,,,,,
김소정,한국보건산업진흥원,data_160,1741876,음성데이터,스마트워치,수정,20170112,,,,,,
김영주,건강보험심사평가원,data_484,1626902,의료데이터,페이션트모니터,수정,20160907,,,,,,
김연경,상명대학교,data_967,1930273,음성데이터,스마트워치,수정,20161229,,,,,,
황민현,한국인터넷진흥원,data_929,1519801,의료데이터,스마트워치,수정,20160720,,,,,,
김윤석,한국인터넷진흥원,data_467,1802608,위치데이터,캐시비,수정,20171115,,,,,,
이규형,SK텔레콤,data_370,1034080,건강데이터,AI스피커,수정,20161230,,,,,,
양유정,건강보험심사평가원,data_939,1922923,건강데이터,AI스피커,수정,20180312,,,,,,
이태민,고려대학교,data_674,1508992,의료데이터,페이션트모니터,수정,20171124,,,,,,
김윤석,상명대학교,data_637,1180550,건강데이터,스마트워치,수정,20160618,,,,,,
오세훈,NHN,data_681,1081425,건강데이터,AI스피커,수정,20180831,,,,,,
강미나,한국연구재단,data_516,1464945,음성데이터,스마트워치,수정,20171014,,,,,,
권보아,한국연구재단,data_410,1451725,음성데이터,AI스피커,수정,20170905,,,,,,
박진우,삼성SDS,data_989,1125828,건강데이터,스마트워치,수정,20171115,,,,,,
곽은진,한국연구재단,data_472,1689119,건강데이터,스마트워치,수정,20180404,,,,,,
서주현,건강보험심사평가원,data_429,1839547,의료데이터,스마트워치,수정,20181028,,,,,,
임나연,한국보건산업진흥원,data_101,1654710,음성데이터,스마트워치,수정,20170103,,,,,,
정휘인,한국인터넷진흥원,data_593,1629560,건강데이터,AI스피커,수정,20180705,,,,,,
유정연,정보통신산업진흥원,data_124,1645731,위치데이터,레일플러스,수정,20160603,,,,,,
곽은진,한국과학기술정보연구원,data_688,1568182,위치데이터,레일플러스,수정,20170215,,,,,,
차준호,삼성SDS,data_122,1957658,건강데이터,스마트워치,수정,20180429,,,,,,
안소희,정보통신산업진흥원,data_561,1050739,의료데이터,페이션트모니터,수정,20160901,,,,,,
손채영,숙명여자대학교,data_762,1330437,의료데이터,AI스피커,수정,20161026,,,,,,
강민희,한국데이터진흥원,data_536,1002401,건강데이터,AI스피커,수정,20171018,,,,,,
손채영,한국인터넷진흥원,data_622,1917339,건강데이터,AI스피커,수정,20170419,,,,,,
